Ημερομηνία,Θέση στη Γραμμή,undefined,undefined
"Jun 29, 2025, 3:00:00 AM",24,point { size: 7; fill-color: #0081E0; },"Ημ/νία: 2025-06-29
Σημείο: 24 (Water)
AreaBGR: 62397.964"
"Jun 29, 2025, 3:00:00 AM",25,point { size: 7; fill-color: #007DDD; },"Ημ/νία: 2025-06-29
Σημείο: 25 (Water)
AreaBGR: 62022.964"
"Jun 29, 2025, 3:00:00 AM",26,point { size: 7; fill-color: #0067C7; },"Ημ/νία: 2025-06-29
Σημείο: 26 (Water)
AreaBGR: 57772.964"
"Jun 29, 2025, 3:00:00 AM",27,point { size: 7; fill-color: #0081E0; },"Ημ/νία: 2025-06-29
Σημείο: 27 (Water)
AreaBGR: 62272.964"
"Jun 29, 2025, 3:00:00 AM",28,point { size: 7; fill-color: #0079D9; },"Ημ/νία: 2025-06-29
Σημείο: 28 (Water)
AreaBGR: 60710.464"
"Jun 29, 2025, 3:00:00 AM",29,point { size: 7; fill-color: #006ACB; },"Ημ/νία: 2025-06-29
Σημείο: 29 (Water)
AreaBGR: 58522.964"
"Jun 29, 2025, 3:00:00 AM",30,point { size: 7; fill-color: #0079D9; },"Ημ/νία: 2025-06-29
Σημείο: 30 (Water)
AreaBGR: 60835.464"
"Jun 29, 2025, 3:00:00 AM",31,point { size: 7; fill-color: #8DE3FF; },"Ημ/νία: 2025-06-29
Σημείο: 31 (Water)
AreaBGR: 87272.964"
"Jun 29, 2025, 3:00:00 AM",32,point { size: 7; fill-color: #17ADFF; },"Ημ/νία: 2025-06-29
Σημείο: 32 (Water)
AreaBGR: 71210.464"
"Jun 29, 2025, 3:00:00 AM",33,point { size: 7; fill-color: #009BF9; },"Ημ/νία: 2025-06-29
Σημείο: 33 (Water)
AreaBGR: 67522.964"
"Jun 29, 2025, 3:00:00 AM",34,point { size: 7; fill-color: #006ECE; },"Ημ/νία: 2025-06-29
Σημείο: 34 (Water)
AreaBGR: 59210.464"
"Jun 29, 2025, 3:00:00 AM",35,point { size: 7; fill-color: #006ECE; },"Ημ/νία: 2025-06-29
Σημείο: 35 (Water)
AreaBGR: 58710.464"
"Jun 29, 2025, 3:00:00 AM",36,point { size: 7; fill-color: #0085E4; },"Ημ/νία: 2025-06-29
Σημείο: 36 (Water)
AreaBGR: 62772.964"
"Jun 29, 2025, 3:00:00 AM",37,point { size: 7; fill-color: #0090EF; },"Ημ/νία: 2025-06-29
Σημείο: 37 (Water)
AreaBGR: 64960.464"
"Jun 29, 2025, 3:00:00 AM",38,point { size: 7; fill-color: #006ACB; },"Ημ/νία: 2025-06-29
Σημείο: 38 (Water)
AreaBGR: 58397.964"
"Jun 29, 2025, 3:00:00 AM",39,point { size: 7; fill-color: #006ECE; },"Ημ/νία: 2025-06-29
Σημείο: 39 (Water)
AreaBGR: 59147.964"
"Jun 29, 2025, 3:00:00 AM",40,point { size: 7; fill-color: #009FFD; },"Ημ/νία: 2025-06-29
Σημείο: 40 (Water)
AreaBGR: 68210.464"
"Jun 29, 2025, 3:00:00 AM",41,point { size: 7; fill-color: #0051B1; },"Ημ/νία: 2025-06-29
Σημείο: 41 (Water)
AreaBGR: 53585.464"
"Jun 29, 2025, 3:00:00 AM",42,point { size: 7; fill-color: #0067C7; },"Ημ/νία: 2025-06-29
Σημείο: 42 (Water)
AreaBGR: 57397.964"
"Jun 29, 2025, 3:00:00 AM",43,point { size: 7; fill-color: #0CA8FF; },"Ημ/νία: 2025-06-29
Σημείο: 43 (Water)
AreaBGR: 70085.464"
"Jun 29, 2025, 3:00:00 AM",44,point { size: 7; fill-color: #0081E0; },"Ημ/νία: 2025-06-29
Σημείο: 44 (Water)
AreaBGR: 62335.464"
"Jun 29, 2025, 3:00:00 AM",45,point { size: 7; fill-color: #0090EF; },"Ημ/νία: 2025-06-29
Σημείο: 45 (Water)
AreaBGR: 65022.964"
"Jun 29, 2025, 3:00:00 AM",46,point { size: 7; fill-color: #008CEB; },"Ημ/νία: 2025-06-29
Σημείο: 46 (Water)
AreaBGR: 64710.464"
"Jun 29, 2025, 3:00:00 AM",47,point { size: 7; fill-color: #005FC0; },"Ημ/νία: 2025-06-29
Σημείο: 47 (Water)
AreaBGR: 55960.464"
"Jun 29, 2025, 3:00:00 AM",48,point { size: 7; fill-color: #0076D5; },"Ημ/νία: 2025-06-29
Σημείο: 48 (Water)
AreaBGR: 60647.964"
"Jun 29, 2025, 3:00:00 AM",49,point { size: 7; fill-color: #007DDD; },"Ημ/νία: 2025-06-29
Σημείο: 49 (Water)
AreaBGR: 61647.964"
"Jul 2, 2025, 3:00:00 AM",0,point { size: 7; fill-color: #004EAE; },"Ημ/νία: 2025-07-02
Σημείο: 0 (Water)
AreaBGR: 52710.464"
"Jul 2, 2025, 3:00:00 AM",1,point { size: 7; fill-color: #004EAE; },"Ημ/νία: 2025-07-02
Σημείο: 1 (Water)
AreaBGR: 52585.464"
"Jul 2, 2025, 3:00:00 AM",2,point { size: 7; fill-color: #00429F; },"Ημ/νία: 2025-07-02
Σημείο: 2 (Water)
AreaBGR: 49960.464"
"Jul 2, 2025, 3:00:00 AM",3,point { size: 7; fill-color: #0051B1; },"Ημ/νία: 2025-07-02
Σημείο: 3 (Water)
AreaBGR: 53210.464"
"Jul 2, 2025, 3:00:00 AM",4,point { size: 7; fill-color: #0051B1; },"Ημ/νία: 2025-07-02
Σημείο: 4 (Water)
AreaBGR: 53085.464"
"Jul 2, 2025, 3:00:00 AM",5,point { size: 7; fill-color: #002C84; },"Ημ/νία: 2025-07-02
Σημείο: 5 (Water)
AreaBGR: 45022.964"
"Jul 2, 2025, 3:00:00 AM",6,point { size: 7; fill-color: #00429F; },"Ημ/νία: 2025-07-02
Σημείο: 6 (Water)
AreaBGR: 50272.964"
"Jul 2, 2025, 3:00:00 AM",7,point { size: 7; fill-color: #002C84; },"Ημ/νία: 2025-07-02
Σημείο: 7 (Water)
AreaBGR: 45335.464"
"Jul 2, 2025, 3:00:00 AM",8,point { size: 7; fill-color: #006ACB; },"Ημ/νία: 2025-07-02
Σημείο: 8 (Water)
AreaBGR: 58272.964"
"Jul 2, 2025, 3:00:00 AM",9,point { size: 7; fill-color: #00429F; },"Ημ/νία: 2025-07-02
Σημείο: 9 (Water)
AreaBGR: 50272.964"
"Jul 2, 2025, 3:00:00 AM",10,point { size: 7; fill-color: #00429F; },"Ημ/νία: 2025-07-02
Σημείο: 10 (Water)
AreaBGR: 49647.964"
"Jul 2, 2025, 3:00:00 AM",11,point { size: 7; fill-color: #0045A2; },"Ημ/νία: 2025-07-02
Σημείο: 11 (Water)
AreaBGR: 50460.464"
"Jul 2, 2025, 3:00:00 AM",12,point { size: 7; fill-color: #003690; },"Ημ/νία: 2025-07-02
Σημείο: 12 (Water)
AreaBGR: 47022.964"
"Jul 2, 2025, 3:00:00 AM",13,point { size: 7; fill-color: #00338C; },"Ημ/νία: 2025-07-02
Σημείο: 13 (Water)
AreaBGR: 46647.964"
"Jul 2, 2025, 3:00:00 AM",14,point { size: 7; fill-color: #0045A2; },"Ημ/νία: 2025-07-02
Σημείο: 14 (Water)
AreaBGR: 50960.464"
"Jul 2, 2025, 3:00:00 AM",15,point { size: 7; fill-color: #001D72; },"Ημ/νία: 2025-07-02
Σημείο: 15 (Water)
AreaBGR: 41897.964"
"Jul 2, 2025, 3:00:00 AM",16,point { size: 7; fill-color: #00429F; },"Ημ/νία: 2025-07-02
Σημείο: 16 (Water)
AreaBGR: 49647.964"
"Jul 2, 2025, 3:00:00 AM",17,point { size: 7; fill-color: #003C97; },"Ημ/νία: 2025-07-02
Σημείο: 17 (Water)
AreaBGR: 48710.464"
"Jul 2, 2025, 3:00:00 AM",18,point { size: 7; fill-color: #0051B1; },"Ημ/νία: 2025-07-02
Σημείο: 18 (Water)
AreaBGR: 53085.464"
"Jul 2, 2025, 3:00:00 AM",19,point { size: 7; fill-color: #00338C; },"Ημ/νία: 2025-07-02
Σημείο: 19 (Water)
AreaBGR: 46210.464"
"Jul 2, 2025, 3:00:00 AM",20,point { size: 7; fill-color: #0048A6; },"Ημ/νία: 2025-07-02
Σημείο: 20 (Water)
AreaBGR: 51272.964"
"Jul 2, 2025, 3:00:00 AM",21,point { size: 7; fill-color: #003C97; },"Ημ/νία: 2025-07-02
Σημείο: 21 (Water)
AreaBGR: 48460.464"
"Jul 2, 2025, 3:00:00 AM",22,point { size: 7; fill-color: #00338C; },"Ημ/νία: 2025-07-02
Σημείο: 22 (Water)
AreaBGR: 46397.964"
"Jul 2, 2025, 3:00:00 AM",23,point { size: 7; fill-color: #001D72; },"Ημ/νία: 2025-07-02
Σημείο: 23 (Water)
AreaBGR: 41585.464"
"Jul 2, 2025, 3:00:00 AM",24,point { size: 7; fill-color: #003690; },"Ημ/νία: 2025-07-02
Σημείο: 24 (Water)
AreaBGR: 47272.964"
"Jul 2, 2025, 3:00:00 AM",25,point { size: 7; fill-color: #00338C; },"Ημ/νία: 2025-07-02
Σημείο: 25 (Water)
AreaBGR: 46585.464"
"Jul 2, 2025, 3:00:00 AM",26,point { size: 7; fill-color: #003088; },"Ημ/νία: 2025-07-02
Σημείο: 26 (Water)
AreaBGR: 46085.464"
"Jul 2, 2025, 3:00:00 AM",27,point { size: 7; fill-color: #004BAA; },"Ημ/νία: 2025-07-02
Σημείο: 27 (Water)
AreaBGR: 52147.964"
"Jul 2, 2025, 3:00:00 AM",28,point { size: 7; fill-color: #003F9B; },"Ημ/νία: 2025-07-02
Σημείο: 28 (Water)
AreaBGR: 49022.964"
"Jul 2, 2025, 3:00:00 AM",29,point { size: 7; fill-color: #004BAA; },"Ημ/νία: 2025-07-02
Σημείο: 29 (Water)
AreaBGR: 52022.964"
"Jul 2, 2025, 3:00:00 AM",30,point { size: 7; fill-color: #002379; },"Ημ/νία: 2025-07-02
Σημείο: 30 (Water)
AreaBGR: 43397.964"
"Jul 2, 2025, 3:00:00 AM",31,point { size: 7; fill-color: #21B3FF; },"Ημ/νία: 2025-07-02
Σημείο: 31 (Water)
AreaBGR: 73022.964"
"Jul 2, 2025, 3:00:00 AM",32,point { size: 7; fill-color: #0048A6; },"Ημ/νία: 2025-07-02
Σημείο: 32 (Water)
AreaBGR: 51085.464"
"Jul 2, 2025, 3:00:00 AM",33,point { size: 7; fill-color: #00338C; },"Ημ/νία: 2025-07-02
Σημείο: 33 (Water)
AreaBGR: 46647.964"
"Jul 2, 2025, 3:00:00 AM",34,point { size: 7; fill-color: #001D72; },"Ημ/νία: 2025-07-02
Σημείο: 34 (Water)
AreaBGR: 41522.964"
"Jul 2, 2025, 3:00:00 AM",35,point { size: 7; fill-color: #003690; },"Ημ/νία: 2025-07-02
Σημείο: 35 (Water)
AreaBGR: 47272.964"
"Jul 2, 2025, 3:00:00 AM",36,point { size: 7; fill-color: #0048A6; },"Ημ/νία: 2025-07-02
Σημείο: 36 (Water)
AreaBGR: 51022.964"
"Jul 2, 2025, 3:00:00 AM",37,point { size: 7; fill-color: #0045A2; },"Ημ/νία: 2025-07-02
Σημείο: 37 (Water)
AreaBGR: 50335.464"
"Jul 2, 2025, 3:00:00 AM",38,point { size: 7; fill-color: #00429F; },"Ημ/νία: 2025-07-02
Σημείο: 38 (Water)
AreaBGR: 49710.464"
"Jul 2, 2025, 3:00:00 AM",39,point { size: 7; fill-color: #003690; },"Ημ/νία: 2025-07-02
Σημείο: 39 (Water)
AreaBGR: 47085.464"
"Jul 2, 2025, 3:00:00 AM",40,point { size: 7; fill-color: #001D72; },"Ημ/νία: 2025-07-02
Σημείο: 40 (Water)
AreaBGR: 41960.464"
"Jul 2, 2025, 3:00:00 AM",41,point { size: 7; fill-color: #003690; },"Ημ/νία: 2025-07-02
Σημείο: 41 (Water)
AreaBGR: 47147.964"
"Jul 2, 2025, 3:00:00 AM",42,point { size: 7; fill-color: #002379; },"Ημ/νία: 2025-07-02
Σημείο: 42 (Water)
AreaBGR: 42897.964"
"Jul 2, 2025, 3:00:00 AM",43,point { size: 7; fill-color: #003C97; },"Ημ/νία: 2025-07-02
Σημείο: 43 (Water)
AreaBGR: 48460.464"
"Jul 2, 2025, 3:00:00 AM",44,point { size: 7; fill-color: #003088; },"Ημ/νία: 2025-07-02
Σημείο: 44 (Water)
AreaBGR: 45835.464"
"Jul 2, 2025, 3:00:00 AM",45,point { size: 7; fill-color: #002075; },"Ημ/νία: 2025-07-02
Σημείο: 45 (Water)
AreaBGR: 42460.464"
"Jul 2, 2025, 3:00:00 AM",46,point { size: 7; fill-color: #003C97; },"Ημ/νία: 2025-07-02
Σημείο: 46 (Water)
AreaBGR: 48460.464"
"Jul 2, 2025, 3:00:00 AM",47,point { size: 7; fill-color: #002C84; },"Ημ/νία: 2025-07-02
Σημείο: 47 (Water)
AreaBGR: 45085.464"
"Jul 2, 2025, 3:00:00 AM",48,point { size: 7; fill-color: #005FC0; },"Ημ/νία: 2025-07-02
Σημείο: 48 (Water)
AreaBGR: 55835.464"
"Jul 2, 2025, 3:00:00 AM",49,point { size: 7; fill-color: #003C97; },"Ημ/νία: 2025-07-02
Σημείο: 49 (Water)
AreaBGR: 48335.464"
"Jul 7, 2025, 3:00:00 AM",0,point { size: 7; fill-color: #008CEB; },"Ημ/νία: 2025-07-07
Σημείο: 0 (Water)
AreaBGR: 64210.464"
"Jul 7, 2025, 3:00:00 AM",1,point { size: 7; fill-color: #008CEB; },"Ημ/νία: 2025-07-07
Σημείο: 1 (Water)
AreaBGR: 64710.464"
"Jul 7, 2025, 3:00:00 AM",2,point { size: 7; fill-color: #0085E4; },"Ημ/νία: 2025-07-07
Σημείο: 2 (Water)
AreaBGR: 62835.464"
"Jul 7, 2025, 3:00:00 AM",3,point { size: 7; fill-color: #0090EF; },"Ημ/νία: 2025-07-07
Σημείο: 3 (Water)
AreaBGR: 65147.964"
"Jul 7, 2025, 3:00:00 AM",4,point { size: 7; fill-color: #008CEB; },"Ημ/νία: 2025-07-07
Σημείο: 4 (Water)
AreaBGR: 64210.464"
"Jul 7, 2025, 3:00:00 AM",5,point { size: 7; fill-color: #005FC0; },"Ημ/νία: 2025-07-07
Σημείο: 5 (Water)
AreaBGR: 56085.464"
"Jul 7, 2025, 3:00:00 AM",6,point { size: 7; fill-color: #0085E4; },"Ημ/νία: 2025-07-07
Σημείο: 6 (Water)
AreaBGR: 63210.464"
"Jul 7, 2025, 3:00:00 AM",7,point { size: 7; fill-color: #0076D5; },"Ημ/νία: 2025-07-07
Σημείο: 7 (Water)
AreaBGR: 60397.964"
"Jul 7, 2025, 3:00:00 AM",8,point { size: 7; fill-color: #006ECE; },"Ημ/νία: 2025-07-07
Σημείο: 8 (Water)
AreaBGR: 58897.964"
"Jul 7, 2025, 3:00:00 AM",9,point { size: 7; fill-color: #0088E7; },"Ημ/νία: 2025-07-07
Σημείο: 9 (Water)
AreaBGR: 64085.464"
"Jul 7, 2025, 3:00:00 AM",10,point { size: 7; fill-color: #0085E4; },"Ημ/νία: 2025-07-07
Σημείο: 10 (Water)
AreaBGR: 63397.964"
"Jul 7, 2025, 3:00:00 AM",11,point { size: 7; fill-color: #007DDD; },"Ημ/νία: 2025-07-07
Σημείο: 11 (Water)
AreaBGR: 62022.964"
"Jul 7, 2025, 3:00:00 AM",12,point { size: 7; fill-color: #0088E7; },"Ημ/νία: 2025-07-07
Σημείο: 12 (Water)
AreaBGR: 63960.464"
"Jul 7, 2025, 3:00:00 AM",13,point { size: 7; fill-color: #0072D2; },"Ημ/νία: 2025-07-07
Σημείο: 13 (Water)
AreaBGR: 59835.464"
"Jul 7, 2025, 3:00:00 AM",14,point { size: 7; fill-color: #006ECE; },"Ημ/νία: 2025-07-07
Σημείο: 14 (Water)
AreaBGR: 59272.964"
"Jul 7, 2025, 3:00:00 AM",15,point { size: 7; fill-color: #0063C3; },"Ημ/νία: 2025-07-07
Σημείο: 15 (Water)
AreaBGR: 56835.464"
"Jul 7, 2025, 3:00:00 AM",16,point { size: 7; fill-color: #0076D5; },"Ημ/νία: 2025-07-07
Σημείο: 16 (Water)
AreaBGR: 60585.464"
"Jul 7, 2025, 3:00:00 AM",17,point { size: 7; fill-color: #0088E7; },"Ημ/νία: 2025-07-07
Σημείο: 17 (Water)
AreaBGR: 63960.464"
"Jul 7, 2025, 3:00:00 AM",18,point { size: 7; fill-color: #006ECE; },"Ημ/νία: 2025-07-07
Σημείο: 18 (Water)
AreaBGR: 59210.464"
"Jul 7, 2025, 3:00:00 AM",19,point { size: 7; fill-color: #007DDD; },"Ημ/νία: 2025-07-07
Σημείο: 19 (Water)
AreaBGR: 61960.464"
"Jul 7, 2025, 3:00:00 AM",20,point { size: 7; fill-color: #005FC0; },"Ημ/νία: 2025-07-07
Σημείο: 20 (Water)
AreaBGR: 56460.464"
"Jul 7, 2025, 3:00:00 AM",21,point { size: 7; fill-color: #0085E4; },"Ημ/νία: 2025-07-07
Σημείο: 21 (Water)
AreaBGR: 62960.464"
"Jul 7, 2025, 3:00:00 AM",22,point { size: 7; fill-color: #0094F2; },"Ημ/νία: 2025-07-07
Σημείο: 22 (Water)
AreaBGR: 65710.464"
"Jul 7, 2025, 3:00:00 AM",23,point { size: 7; fill-color: #0081E0; },"Ημ/νία: 2025-07-07
Σημείο: 23 (Water)
AreaBGR: 62147.964"
"Jul 7, 2025, 3:00:00 AM",24,point { size: 7; fill-color: #0076D5; },"Ημ/νία: 2025-07-07
Σημείο: 24 (Water)
AreaBGR: 60147.964"
"Jul 7, 2025, 3:00:00 AM",25,point { size: 7; fill-color: #005BBC; },"Ημ/νία: 2025-07-07
Σημείο: 25 (Water)
AreaBGR: 55335.464"
"Jul 7, 2025, 3:00:00 AM",26,point { size: 7; fill-color: #0045A2; },"Ημ/νία: 2025-07-07
Σημείο: 26 (Water)
AreaBGR: 50647.964"
"Jul 7, 2025, 3:00:00 AM",27,point { size: 7; fill-color: #0094F2; },"Ημ/νία: 2025-07-07
Σημείο: 27 (Water)
AreaBGR: 66085.464"
"Jul 7, 2025, 3:00:00 AM",28,point { size: 7; fill-color: #006ECE; },"Ημ/νία: 2025-07-07
Σημείο: 28 (Water)
AreaBGR: 58710.464"
"Jul 7, 2025, 3:00:00 AM",29,point { size: 7; fill-color: #0094F2; },"Ημ/νία: 2025-07-07
Σημείο: 29 (Water)
AreaBGR: 65897.964"
"Jul 7, 2025, 3:00:00 AM",30,point { size: 7; fill-color: #0090EF; },"Ημ/νία: 2025-07-07
Σημείο: 30 (Water)
AreaBGR: 65335.464"
"Jul 7, 2025, 3:00:00 AM",31,point { size: 7; fill-color: #69DAFF; },"Ημ/νία: 2025-07-07
Σημείο: 31 (Water)
AreaBGR: 82522.964"
"Jul 7, 2025, 3:00:00 AM",32,point { size: 7; fill-color: #0094F2; },"Ημ/νία: 2025-07-07
Σημείο: 32 (Water)
AreaBGR: 66085.464"
"Jul 7, 2025, 3:00:00 AM",33,point { size: 7; fill-color: #006ACB; },"Ημ/νία: 2025-07-07
Σημείο: 33 (Water)
AreaBGR: 58397.964"
"Jul 7, 2025, 3:00:00 AM",34,point { size: 7; fill-color: #0072D2; },"Ημ/νία: 2025-07-07
Σημείο: 34 (Water)
AreaBGR: 59835.464"
"Jul 7, 2025, 3:00:00 AM",35,point { size: 7; fill-color: #006ECE; },"Ημ/νία: 2025-07-07
Σημείο: 35 (Water)
AreaBGR: 59085.464"
"Jul 7, 2025, 3:00:00 AM",36,point { size: 7; fill-color: #0076D5; },"Ημ/νία: 2025-07-07
Σημείο: 36 (Water)
AreaBGR: 60460.464"
"Jul 7, 2025, 3:00:00 AM",37,point { size: 7; fill-color: #004BAA; },"Ημ/νία: 2025-07-07
Σημείο: 37 (Water)
AreaBGR: 52335.464"
"Jul 7, 2025, 3:00:00 AM",38,point { size: 7; fill-color: #00338C; },"Ημ/νία: 2025-07-07
Σημείο: 38 (Water)
AreaBGR: 46397.964"
"Jul 7, 2025, 3:00:00 AM",39,point { size: 7; fill-color: #007DDD; },"Ημ/νία: 2025-07-07
Σημείο: 39 (Water)
AreaBGR: 61710.464"
"Jul 7, 2025, 3:00:00 AM",40,point { size: 7; fill-color: #005BBC; },"Ημ/νία: 2025-07-07
Σημείο: 40 (Water)
AreaBGR: 55647.964"
"Jul 7, 2025, 3:00:00 AM",41,point { size: 7; fill-color: #003F9B; },"Ημ/νία: 2025-07-07
Σημείο: 41 (Water)
AreaBGR: 49585.464"
"Jul 7, 2025, 3:00:00 AM",42,point { size: 7; fill-color: #0063C3; },"Ημ/νία: 2025-07-07
Σημείο: 42 (Water)
AreaBGR: 57022.964"
"Jul 7, 2025, 3:00:00 AM",43,point { size: 7; fill-color: #008CEB; },"Ημ/νία: 2025-07-07
Σημείο: 43 (Water)
AreaBGR: 64647.964"
"Jul 7, 2025, 3:00:00 AM",44,point { size: 7; fill-color: #005FC0; },"Ημ/νία: 2025-07-07
Σημείο: 44 (Water)
AreaBGR: 55835.464"
"Jul 7, 2025, 3:00:00 AM",45,point { size: 7; fill-color: #0058B9; },"Ημ/νία: 2025-07-07
Σημείο: 45 (Water)
AreaBGR: 54710.464"
"Jul 7, 2025, 3:00:00 AM",46,point { size: 7; fill-color: #0067C7; },"Ημ/νία: 2025-07-07
Σημείο: 46 (Water)
AreaBGR: 57897.964"
"Jul 7, 2025, 3:00:00 AM",47,point { size: 7; fill-color: #007DDD; },"Ημ/νία: 2025-07-07
Σημείο: 47 (Water)
AreaBGR: 61960.464"
"Jul 7, 2025, 3:00:00 AM",48,point { size: 7; fill-color: #007DDD; },"Ημ/νία: 2025-07-07
Σημείο: 48 (Water)
AreaBGR: 61710.464"
"Jul 7, 2025, 3:00:00 AM",49,point { size: 7; fill-color: #0094F2; },"Ημ/νία: 2025-07-07
Σημείο: 49 (Water)
AreaBGR: 65522.964"
"Jul 9, 2025, 3:00:00 AM",0,point { size: 7; fill-color: #005BBC; },"Ημ/νία: 2025-07-09
Σημείο: 0 (Water)
AreaBGR: 55147.964"
"Jul 9, 2025, 3:00:00 AM",1,point { size: 7; fill-color: #005BBC; },"Ημ/νία: 2025-07-09
Σημείο: 1 (Water)
AreaBGR: 55147.964"
"Jul 9, 2025, 3:00:00 AM",2,point { size: 7; fill-color: #0058B9; },"Ημ/νία: 2025-07-09
Σημείο: 2 (Water)
AreaBGR: 54522.964"
"Jul 9, 2025, 3:00:00 AM",3,point { size: 7; fill-color: #006ECE; },"Ημ/νία: 2025-07-09
Σημείο: 3 (Water)
AreaBGR: 58835.464"
"Jul 9, 2025, 3:00:00 AM",4,point { size: 7; fill-color: #0067C7; },"Ημ/νία: 2025-07-09
Σημείο: 4 (Water)
AreaBGR: 57460.464"
"Jul 9, 2025, 3:00:00 AM",5,point { size: 7; fill-color: #0076D5; },"Ημ/νία: 2025-07-09
Σημείο: 5 (Water)
AreaBGR: 60210.464"
"Jul 9, 2025, 3:00:00 AM",6,point { size: 7; fill-color: #0079D9; },"Ημ/νία: 2025-07-09
Σημείο: 6 (Water)
AreaBGR: 61147.964"
"Jul 9, 2025, 3:00:00 AM",7,point { size: 7; fill-color: #0063C3; },"Ημ/νία: 2025-07-09
Σημείο: 7 (Water)
AreaBGR: 57085.464"
"Jul 9, 2025, 3:00:00 AM",8,point { size: 7; fill-color: #0081E0; },"Ημ/νία: 2025-07-09
Σημείο: 8 (Water)
AreaBGR: 62210.464"
"Jul 9, 2025, 3:00:00 AM",9,point { size: 7; fill-color: #0072D2; },"Ημ/νία: 2025-07-09
Σημείο: 9 (Water)
AreaBGR: 59397.964"
"Jul 9, 2025, 3:00:00 AM",10,point { size: 7; fill-color: #0079D9; },"Ημ/νία: 2025-07-09
Σημείο: 10 (Water)
AreaBGR: 61085.464"
"Jul 9, 2025, 3:00:00 AM",11,point { size: 7; fill-color: #0079D9; },"Ημ/νία: 2025-07-09
Σημείο: 11 (Water)
AreaBGR: 61210.464"
"Jul 9, 2025, 3:00:00 AM",12,point { size: 7; fill-color: #0097F6; },"Ημ/νία: 2025-07-09
Σημείο: 12 (Water)
AreaBGR: 66710.464"
"Jul 9, 2025, 3:00:00 AM",13,point { size: 7; fill-color: #006ACB; },"Ημ/νία: 2025-07-09
Σημείο: 13 (Water)
AreaBGR: 58022.964"
"Jul 9, 2025, 3:00:00 AM",14,point { size: 7; fill-color: #0076D5; },"Ημ/νία: 2025-07-09
Σημείο: 14 (Water)
AreaBGR: 60522.964"
"Jul 9, 2025, 3:00:00 AM",15,point { size: 7; fill-color: #0085E4; },"Ημ/νία: 2025-07-09
Σημείο: 15 (Water)
AreaBGR: 63335.464"
"Jul 9, 2025, 3:00:00 AM",16,point { size: 7; fill-color: #0048A6; },"Ημ/νία: 2025-07-09
Σημείο: 16 (Water)
AreaBGR: 51647.964"
"Jul 9, 2025, 3:00:00 AM",17,point { size: 7; fill-color: #006ACB; },"Ημ/νία: 2025-07-09
Σημείο: 17 (Water)
AreaBGR: 58335.464"
"Jul 9, 2025, 3:00:00 AM",18,point { size: 7; fill-color: #007DDD; },"Ημ/νία: 2025-07-09
Σημείο: 18 (Water)
AreaBGR: 61647.964"
"Jul 9, 2025, 3:00:00 AM",19,point { size: 7; fill-color: #0067C7; },"Ημ/νία: 2025-07-09
Σημείο: 19 (Water)
AreaBGR: 57897.964"
"Jul 9, 2025, 3:00:00 AM",20,point { size: 7; fill-color: #0081E0; },"Ημ/νία: 2025-07-09
Σημείο: 20 (Water)
AreaBGR: 62085.464"
"Jul 9, 2025, 3:00:00 AM",21,point { size: 7; fill-color: #0094F2; },"Ημ/νία: 2025-07-09
Σημείο: 21 (Water)
AreaBGR: 65960.464"
"Jul 9, 2025, 3:00:00 AM",22,point { size: 7; fill-color: #0058B9; },"Ημ/νία: 2025-07-09
Σημείο: 22 (Water)
AreaBGR: 54835.464"
"Jul 9, 2025, 3:00:00 AM",23,point { size: 7; fill-color: #0076D5; },"Ημ/νία: 2025-07-09
Σημείο: 23 (Water)
AreaBGR: 60335.464"
"Jul 9, 2025, 3:00:00 AM",24,point { size: 7; fill-color: #0072D2; },"Ημ/νία: 2025-07-09
Σημείο: 24 (Water)
AreaBGR: 59335.464"
"Jul 9, 2025, 3:00:00 AM",25,point { size: 7; fill-color: #009BF9; },"Ημ/νία: 2025-07-09
Σημείο: 25 (Water)
AreaBGR: 66897.964"
"Jul 9, 2025, 3:00:00 AM",26,point { size: 7; fill-color: #006ACB; },"Ημ/νία: 2025-07-09
Σημείο: 26 (Water)
AreaBGR: 58022.964"
"Jul 9, 2025, 3:00:00 AM",27,point { size: 7; fill-color: #005FC0; },"Ημ/νία: 2025-07-09
Σημείο: 27 (Water)
AreaBGR: 56210.464"
"Jul 9, 2025, 3:00:00 AM",28,point { size: 7; fill-color: #009BF9; },"Ημ/νία: 2025-07-09
Σημείο: 28 (Water)
AreaBGR: 67397.964"
"Jul 9, 2025, 3:00:00 AM",29,point { size: 7; fill-color: #006ECE; },"Ημ/νία: 2025-07-09
Σημείο: 29 (Water)
AreaBGR: 59210.464"
"Jul 9, 2025, 3:00:00 AM",30,point { size: 7; fill-color: #0048A6; },"Ημ/νία: 2025-07-09
Σημείο: 30 (Water)
AreaBGR: 51147.964"
"Jul 9, 2025, 3:00:00 AM",31,point { size: 7; fill-color: #7EDFFF; },"Ημ/νία: 2025-07-09
Σημείο: 31 (Water)
AreaBGR: 85460.464"
"Jul 9, 2025, 3:00:00 AM",32,point { size: 7; fill-color: #0079D9; },"Ημ/νία: 2025-07-09
Σημείο: 32 (Water)
AreaBGR: 61272.964"
"Jul 9, 2025, 3:00:00 AM",33,point { size: 7; fill-color: #009BF9; },"Ημ/νία: 2025-07-09
Σημείο: 33 (Water)
AreaBGR: 67272.964"
