date,basin_rain_monthly_bar_mm3,basin_rain_monthly_rollmean_mm3,basin_et_monthly_bar_mm3_neg,basin_et_monthly_rollmean_mm3_neg,lake_rain_monthly_bar_mm3,lake_rain_monthly_rollmean_mm3,lake_evap_monthly_bar_mm3_neg,lake_evap_monthly_rollmean_mm3_neg,lindos_basin_monthly_bar_mm3,lindos_basin_monthly_rollmean_mm3,lindos_lake_monthly_bar_mm3,lindos_lake_monthly_rollmean_mm3,emponas_basin_monthly_bar_mm3,emponas_basin_monthly_rollmean_mm3,emponas_lake_monthly_bar_mm3,emponas_lake_monthly_rollmean_mm3
2023-12-31,36.968330714471215,19.457792843812857,-9.110490641611518,-8.258410337767556,0.024185607517895818,0.011856305262713479,-0.006889124285911328,-0.00584575182214396,27.394841901072414,11.53076118492366,0.01946900567066,0.007799525078646667,28.62148175136008,33.12303710576611,0.02033561389388,0.019637274027766674
2024-01-31,27.732387624241593,27.119617078114107,-12.868509917909465,-10.590160822299428,0.02294930064658841,0.018681094148405606,-0.01194015716200129,-0.008382532798164153,10.997513277173493,15.19659894398149,0.0091279674741,0.010842180903346668,24.325705966677404,40.181983838410474,0.01983879378846,0.025672158146040003
2024-02-29,11.511245479912507,25.403987939541775,-10.254628776633698,-10.744543112051561,0.009678891224890625,0.018937933129791615,-0.009821448566300722,-0.009550243338071118,5.069209456805267,14.487188211683721,0.00448390503972,0.011026959394826667,21.094466048969142,24.680551255668878,0.01864503741806,0.01960648170013334
2024-03-31,12.92608597643364,17.389906360195916,-13.935651622250104,-12.352930105597757,0.010666307453088615,0.014431499774855881,-0.014327834856723282,-0.012029813528341768,5.314393186994544,7.127038640324432,0.00480146655262,0.006137779688813333,11.201110584710687,18.873760866785748,0.01011506968872,0.016199633631746674
2024-04-30,3.5215753716001794,9.319635609315444,-9.580569262335006,-11.256949887072937,0.00298495075310321,0.007776716477027483,-0.010641237423126362,-0.011596840282050125,0.0408803871844228,3.4748276769947424,3.649476594e-05,0.003107288786093333,1.8804978104834487,11.392024814721097,0.00167875923324,0.010146288780006674
2024-05-31,2.41736888757803,6.28834341187062,-9.221160971751779,-10.912460618778965,0.0018524763102980878,0.005167911505496637,-0.01030397089552903,-0.011757681058459563,0.9811401201245471,2.112137898101169,0.0008650466841599999,0.0019010026675733334,3.352236963870789,5.4779484530216465,0.0029473560589599996,0.00491372832697334
2024-06-30,0.21792506587066865,2.052289775016295,-7.5425072946032,-8.78141250956333,0.00015935373810971708,0.0016655936005036704,-0.00799921141146056,-0.009648139910038654,0.2862031474024996,0.4360745515704874,0.00021502625004,0.00037218923338,0.0,1.7442449247847505,0.0,0.0015420384307333402
2024-07-31,0.0,0.8784313178162352,-7.301374699302344,-8.021680988552442,0.0,0.0006706100161359337,-0.007127646103235166,-0.008476942803408256,0.0,0.4224477558423465,0.0,0.0003600243114,0.0,1.1174123212902678,0.0,0.0009824520196533401
2024-08-31,0.399547984694272,0.2058243501883159,-6.73770949503434,-7.19386382964663,0.00020512704932759248,0.00012149359581243537,-0.0052593623971760005,-0.006795406637290578,0.0,0.09540104913416415,0.0,7.167541668e-05,0.0,0.0,0.0,0.0
2024-09-30,2.3612112598245627,0.9202530815062806,-7.456025935300066,-7.165036709878918,0.0008820112566939528,0.00036237943534051393,-0.004349315472802979,-0.005578774657738052,2.6174683836200194,0.8724894612066708,0.0012120612032000002,0.00040402040106666675,0.0,0.0,0.0,0.0
2024-10-31,2.906300139477252,1.8890197946653646,-5.38844207304542,-6.52739250112661,0.0010761207635352494,0.0007210863565189305,-0.002953614846144925,-0.004187430905374639,0.0,0.8724894612066708,0.0,0.00040402040106666675,0.0,0.0,0.0,0.0
2024-11-30,13.631435223920406,6.299648874407409,-7.775177483826792,-6.873215164057427,0.005674221078957742,0.0025441176997289803,-0.003927375765987315,-0.0037434353616450766,1.3496978526763423,1.3223887454321182,0.00055925168563,0.0005904376296100001,11.574808556852801,3.8582695189509386,0.00466903509987,0.0015563450332900068
2024-12-31,58.67901786794893,25.072251077115528,-12.08439895675067,-8.416006171207629,0.03102819368912133,0.012592845177204772,-0.006978961633045824,-0.004619984081726025,38.64598442230985,13.331894091662063,0.02046902078299,0.007009424156206667,61.58723257908884,24.387347045313884,0.033591638157534,0.012753557752468008
2025-01-31,32.51871055001057,34.94305454729331,-9.028822364319275,-9.629466268298913,0.025128107310970628,0.0206101740263499,-0.007309553572277296,-0.0060719636571034815,20.60648453234113,20.200722269109107,0.015623970641719997,0.012217414370113333,15.372270288986092,29.511437141642585,0.01247732435032,0.01691266586924134
2025-02-28,10.813731738382263,34.00382005211392,-13.744451985009315,-11.619224435359754,0.009391695777293683,0.021849332259128548,-0.014138156584109197,-0.009475557263144108,22.565867376276707,27.272778776975894,0.020251460323559997,0.018781483916089997,5.927731206095805,27.629078024723583,0.0052166767068,0.017095213071551336
2025-03-31,6.54792556689528,16.626789285096038,-11.83080351685135,-11.53469262205998,0.006199819346024321,0.01357320747809621,-0.01241460076357114,-0.011287436973319215,0.613143738016062,14.59516521554463,0.00060949123938,0.012161640734886667,3.229237697158441,8.176413064080117,0.0031959769202199997,0.006963325992446674
2025-04-30,12.664706665419173,10.008787990232241,-14.895441568827811,-13.49023235689616,0.012473214857140582,0.009354909993486194,-0.017147611450037962,-0.014566789599239438,32.086774360851734,18.421928491714834,0.03297797018306,0.017946307248666665,33.640317973364084,14.265762292206114,0.0342758717845,0.014229508470506672
2025-05-31,5.540107324697843,8.250913185670768,-14.305382441730327,-13.677209175803165,0.005153912222053573,0.007942315475072825,-0.017101559065540277,-0.01555459042638313,5.6407842482598864,12.780234115709225,0.00574546089018,0.013110974104206669,16.595454987690374,17.821670219404304,0.01679908415692,0.01809031095388001
2025-06-30,0.29739219454097665,6.167402061552667,-11.167008580721903,-13.455944197093347,0.00027795684356587464,0.005968361307586674,-0.013923898330965773,-0.01605768961551467,0.0,12.575852869703871,0.0,0.01290781035774667,0.0,16.745257653684824,0.0,0.017024985313806678
2025-07-31,0.2432869619021551,2.026928827046994,-8.61504972313423,-11.36248024852882,0.00022731264073751233,0.0018863939021189855,-0.010687988753762293,-0.013904482050089451,0.0,1.8802614160866264,0.0,0.0019151536300600024,0.0,5.53181832923013,0.0,0.005599694718973342
2025-08-31,0.0,0.18022638548104628,-7.621508361594909,-9.134522221817015,0.0,0.00016842316143446116,-0.00898709837441323,-0.011199661819713769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-30,1.3931130437612365,0.5454666685544662,-6.502098642644777,-7.579552242457972,0.0008838290727148419,0.0003703805711507836,-0.0066824760045610925,-0.008785854377578875,0.5724527326070391,0.19081757753567732,0.00038361469804,0.00012787156601333564,0.20444740450251397,0.06814913483417606,0.0001370052493,4.566841643334258e-05
2025-10-31,13.909124349691606,5.100745797817616,-11.191229335106682,-8.438278779782124,0.008623342079939441,0.00316905705088476,-0.008513200718512547,-0.008060925032495628,5.520316581356997,2.0309231046546765,0.00346248194198,0.0012820322133400024,11.408431533866041,3.870959646122856,0.007378530285180001,0.0025051785114933427
2025-11-30,12.985596294581502,9.42927789601145,-8.56506426832656,-8.75279741535934,0.006977325010636928,0.005494832054430403,-0.0056915424666855305,-0.006962406396586393,5.929733685345826,4.0075009997699516,0.0032141974567799995,0.002353431365600002,9.528475385244452,7.0471181078710075,0.00515810919008,0.0042245482415200096
2025-12-31,29.515631694274187,18.803450779515767,-11.403351179542925,-10.386548260992058,0.01603421419182779,0.010544960427468053,-0.007147585629284012,-0.0071174429381607,42.121327462620684,17.8571259097745,0.023060946253,0.009912541883920002,36.43694207592663,19.124616331679047,0.019999741846619998,0.010845460440626675
2026-01-31,0.0,14.167075996285229,-13.160516649870585,-11.042977365913359,0.0,0.0076705130674882376,-0.008570896835434015,-0.007136674977134523,19.8746378836588,22.641899677208432,0.010966744217519999,0.012413962642433335,47.23293571116444,31.066117724111848,0.026062941504599996,0.017073597513766674
